passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",70,Aron,,J\u00f3hannsson,2443,1990-11-10,184,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'United States', 'id': '840', 'alpha3code': 'USA', 'alpha2code': 'US'}",56424,right,A. J\u00f3hannsson,null,Aron Jóhannsson,Aron Jóhannsson,Aron Jóhannsson,us USA,"MF,FW",Werder Bremen,26,1990,3.1,80,102,78.4,1306,456,41,47,87.2,29,38,76.3,8,11,72.7,0,1.0,0.5,-1.0,7,7,4,2,13,4,14.3,2,2,0,1,7,6,3,0,3,1,5,5,0,Matches,102,98,4,2,1,0,5,2,0,0,0,0,80,0,3,0,0,0.0,4,7,2,5,1,3,0,1,0,16,9,11,45.0,Germany
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",72,Chadrac,,Akolo,2445,1995-04-01,172,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",328131,right,C. Akolo,18538,Chadrac Akolo,Chadrac Akolo,Chadrac Akolo,cd COD,"MF,FW",Stuttgart,22,1995,12.2,237,317,74.8,3471,779,128,149,85.9,80,111,72.1,14,24,58.3,0,1.0,1.2,-1.0,14,23,15,6,35,20,42.9,3,12,5,6,14,8,19,0,19,5,25,5,0,Matches,317,304,7,0,4,0,14,3,1,0,1,0,237,6,13,2,0,0.0,13,12,8,14,5,14,0,0,0,43,10,25,28.6,Germany
"{'name': 'Gambia', 'id': '270', 'alpha3code': 'GMB', 'alpha2code': 'GM'}",79,Bakery,,Jatta,2450,1998-06-06,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Gambia', 'id': '270', 'alpha3code': 'GMB', 'alpha2code': 'GM'}",449921,right,B. Jatta,null,Bakery Jatta,Bakery Jatta,Bakery Jatta,gm GAM,"MF,FW",Hamburger SV,19,1998,3.3,65,104,62.5,881,291,39,58,67.2,18,23,78.3,3,9,33.3,1,0.1,0.4,0.9,3,5,3,1,5,14,66.7,2,12,0,4,6,2,6,1,5,3,17,5,0,Matches,104,102,2,0,0,0,5,2,0,0,0,0,65,0,6,1,0,0.0,8,7,1,5,3,12,0,0,0,15,11,15,42.3,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",77,Ole,,K\u00e4uper,2443,1997-01-09,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",286404,right,O. K\u00e4uper,null,Ole Käuper,Ole Käuper,Ole Käuper,de GER,MF,Werder Bremen,20,1997,0.8,22,32,68.8,425,76,7,11,63.6,14,17,82.4,1,4,25.0,0,0.0,0.0,0.0,0,1,0,0,2,6,25.0,2,4,0,1,4,3,1,0,1,2,8,0,0,Matches,32,32,0,0,0,0,0,0,0,0,0,0,22,0,2,1,0,0.0,6,0,0,0,2,5,0,0,0,4,1,1,50.0,Germany
"{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",81,Ji\u0159\u00ed,,Pavlenka,2443,1992-04-14,196,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",253822,right,J. Pavlenka,11555,Jiří Pavlenka,Jiří Pavlenka,Jiří Pavlenka,cz CZE,GK,Werder Bremen,25,1992,34.0,795,1176,67.6,26831,19924,53,53,100.0,361,369,97.8,381,749,50.9,0,0.0,0.1,0.0,0,12,0,0,1,1,,1,0,0,0,0,0,2,0,2,0,1,17,4,Matches,1176,774,397,141,0,2,0,0,0,0,0,0,795,5,0,1,0,0.0,0,8,0,0,0,1,0,0,0,42,9,1,90.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",82,Alexander,,Hack,2460,1993-09-08,193,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",221172,left,A. Hack,null,Alexander Hack,Alexander Hack,Alexander Hack,de GER,DF,Mainz 05,23,1993,14.3,500,656,76.2,10365,5077,176,218,80.7,239,286,83.6,80,135,59.3,0,0.3,0.7,-0.3,5,54,5,1,58,46,64.9,25,19,2,24,37,13,31,18,13,26,72,87,2,Matches,656,632,23,22,0,6,4,1,0,0,0,0,500,1,11,2,0,0.0,10,19,1,4,26,34,0,0,0,60,65,28,69.9,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",70,Patrick,,Herrmann,2454,1991-02-12,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15018,right,P. Herrmann,null,Patrick Herrmann,Patrick Herrmann,Patrick Herrmann,de GER,"MF,FW",Gladbach,26,1991,12.5,265,386,68.7,4184,1440,134,170,78.8,98,142,69.0,19,37,51.4,1,1.9,1.8,-0.9,14,17,13,9,28,29,58.6,9,13,7,17,29,12,13,0,13,17,46,19,0,Matches,386,349,37,3,0,1,39,33,1,0,0,0,265,0,26,0,0,0.0,22,14,8,39,17,21,0,0,0,52,11,24,31.4,Germany
"{'name': 'Finland', 'id': '246', 'alpha3code': 'FIN', 'alpha2code': 'FI'}",79,Ville Matti,,Steinmann,2450,1995-01-08,189,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",221376,right,M. Steinmann,null,Ville Matti Steinmann,Ville Matti Steinmann,Ville Matti Steinmann,de GER,MF,Hamburger SV,22,1995,6.6,350,427,82.0,6208,1623,142,173,82.1,147,172,85.5,42,51,82.4,0,0.2,0.2,-0.2,5,24,2,0,31,16,47.1,6,8,2,8,17,9,6,1,5,18,34,9,1,Matches,427,411,16,14,1,4,0,0,2,0,0,0,350,0,11,2,0,0.0,14,10,0,0,18,10,0,0,0,41,17,15,53.1,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",77,Philipp,,Max,2481,1993-09-30,177,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",221411,left,P. Max,null,Philipp Max,Philipp Max,Philipp Max,de GER,DF,Augsburg,23,1993,32.9,1116,1698,65.7,20700,9563,495,566,87.5,407,605,67.3,177,425,41.6,12,9.3,9.3,2.7,79,64,54,41,102,65,57.6,36,19,10,34,59,25,27,8,19,33,98,65,1,Matches,1698,1183,505,68,0,18,318,320,117,52,60,0,1116,10,49,5,0,0.0,28,16,3,318,33,47,0,0,0,165,25,35,41.7,Germany
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",72,Vincenzo,,Grifo,2454,1993-04-07,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",221452,right,V. Grifo,null,Vincenzo Grifo,Vincenzo Grifo,Vincenzo Grifo,it ITA,"MF,FW",Gladbach,24,1993,8.7,312,435,71.7,5243,1864,162,187,86.6,109,144,75.7,34,76,44.7,3,2.4,2.0,0.6,20,23,18,3,44,8,50.0,3,3,2,4,8,4,8,1,7,5,13,6,0,Matches,435,381,51,22,0,5,39,13,16,7,6,0,312,3,14,0,0,0.0,2,6,2,39,5,5,1,0,0,38,5,5,50.0,Germany
"{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",71,Takuma,,Asano,2445,1994-11-10,173,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",254649,right,T. Asano,null,Takuma Asano,Takuma Asano,Takuma Asano,jp JPN,"FW,MF",Stuttgart,22,1994,8.0,131,179,73.2,1891,428,79,105,75.2,38,45,84.4,8,11,72.7,0,1.1,1.1,-1.1,10,6,7,0,17,7,25.0,3,3,1,2,8,6,7,0,7,3,10,2,0,Matches,179,174,4,1,2,0,11,0,0,0,0,0,131,1,13,1,0,0.0,11,8,13,11,3,5,0,0,0,32,6,31,16.2,Germany
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,S\u00e9bastien,,Haller,2462,1994-06-22,190,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25512,right,S. Haller,null,Sébastien Haller,Sébastien Haller,Sébastien Haller,ci CIV,FW,Eint Frankfurt,23,1994,26.1,452,698,64.8,5973,1106,274,383,71.5,125,206,60.7,19,33,57.6,4,4.1,2.1,-0.1,30,40,12,0,52,25,50.0,4,16,5,7,14,7,17,4,13,8,33,39,0,Matches,698,638,57,1,4,5,6,2,0,0,0,0,452,3,26,2,0,0.0,55,52,21,6,8,16,0,0,0,78,134,130,50.8,Germany
"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",69,Thorgan,,Hazard,2454,1993-03-29,174,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",25622,right,T. Hazard,5629,Thorgan Hazard,Thorgan Hazard,Thorgan Hazard,be BEL,"MF,FW",Gladbach,24,1993,32.7,972,1361,71.4,14931,4765,533,652,81.7,291,390,74.6,90,190,47.4,5,6.6,7.5,-1.6,64,69,56,9,124,49,37.0,16,23,10,20,54,34,39,1,38,28,77,18,0,Matches,1361,1198,159,34,6,6,146,35,85,14,62,1,972,4,52,1,0,0.0,25,55,21,146,28,32,1,0,0,119,31,62,33.3,Germany
"{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",76,Stefan,,Posch,2482,1997-05-14,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",282799,right,S. Posch,null,Stefan Posch,Stefan Posch,Stefan Posch,at AUT,DF,Hoffenheim,20,1997,8.4,410,492,83.3,7523,3045,147,158,93.0,221,249,88.8,35,75,46.7,0,0.0,0.1,0.0,1,22,1,0,25,28,55.6,18,7,3,15,27,12,15,4,11,24,52,30,0,Matches,492,465,27,16,0,3,7,11,0,0,0,0,410,0,3,3,0,0.0,11,3,0,7,24,21,0,2,0,35,14,10,58.3,Germany
"{'name': 'Guinea', 'id': '324', 'alpha3code': 'GIN', 'alpha2code': 'GN'}",77,Josuha,,Guilavogui,2451,1990-09-19,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25861,right,J. Guilavogui,null,Josuha Guilavogui,Josuha Guilavogui,Josuha Guilavogui,fr FRA,MF,Wolfsburg,26,1990,26.7,1159,1372,84.5,22573,6871,424,484,87.6,571,644,88.7,145,202,71.8,2,1.8,1.6,0.2,21,134,13,1,171,65,60.0,43,20,2,30,50,20,34,10,24,66,131,63,0,Matches,1372,1350,21,16,0,22,12,5,0,0,0,0,1159,1,19,7,1,1.0,43,19,5,12,66,46,0,2,1,165,67,25,72.8,Germany
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",74,Yoric,,Ravet,2453,1989-09-12,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25871,right,Y. Ravet,null,Yoric Ravet,Yoric Ravet,Yoric Ravet,fr FRA,"FW,MF",Freiburg,27,1989,5.5,112,199,56.3,1963,973,52,73,71.2,37,70,52.9,15,42,35.7,2,1.7,0.9,0.3,17,14,6,2,20,9,42.9,3,6,0,3,7,4,7,0,7,3,12,6,0,Matches,199,164,34,14,0,1,46,1,19,9,8,0,112,1,6,0,1,0.0,10,6,5,46,3,7,0,0,0,15,10,14,41.7,Germany
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,Benjamin,,Stambouli,2449,1990-08-13,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25995,right,B. Stambouli,null,Benjamin Stambouli,Benjamin Stambouli,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,26,1990,24.4,1074,1373,78.2,21689,9423,322,376,85.6,626,707,88.5,123,256,48.0,2,0.8,1.0,1.2,9,99,8,1,137,95,66.2,45,48,2,49,74,25,39,7,32,64,159,76,1,Matches,1373,1325,41,39,2,10,2,2,0,0,0,0,1074,7,25,4,0,0.0,45,15,0,2,64,75,0,2,1,138,42,32,56.8,Germany
"{'name': 'French Guiana', 'id': '254', 'alpha3code': 'GUF', 'alpha2code': 'GF'}",89,Simon,,Falette,2462,1992-02-19,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26021,left,S. Falette,18799,Simon Falette,Simon Falette,Simon Falette,gn GUI,DF,Eint Frankfurt,25,1992,24.6,940,1244,75.6,18961,7259,302,355,85.1,512,605,84.6,116,241,48.1,0,0.4,0.3,-0.4,6,96,6,0,109,34,61.3,23,10,1,19,31,12,37,15,22,58,92,134,1,Matches,1244,1178,60,55,0,21,10,5,0,0,0,0,940,6,20,10,1,0.0,39,25,0,10,58,30,0,0,0,104,72,32,69.2,Germany
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",85,Salif,,San\u00e9,2449,1990-08-25,196,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26115,right,S. San\u00e9,19314,Salif Sané,Salif Sané,Salif Sané,sn SEN,DF,Hannover 96,26,1990,32.0,1459,1813,80.5,30484,12944,414,486,85.2,799,898,89.0,227,374,60.7,1,0.6,1.5,0.4,10,98,7,1,138,57,62.5,46,10,1,40,64,24,49,29,20,57,114,238,6,Matches,1813,1668,139,127,1,15,4,12,0,0,0,0,1459,6,22,6,0,0.0,35,36,1,4,57,43,0,1,0,217,174,41,80.9,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",83,Robin,,Zentner,2460,1994-10-28,194,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",222798,right,R. Zentner,null,Robin Zentner,Robin Zentner,Robin Zentner,de GER,GK,Mainz 05,22,1994,15.0,320,513,62.4,10448,8876,45,45,100.0,144,148,97.3,130,318,40.9,0,0.0,0.1,0.0,0,18,1,0,0,0,0.0,0,0,0,0,1,1,0,0,0,1,1,10,2,Matches,513,359,153,27,0,0,0,0,0,0,0,0,320,1,0,1,0,0.0,1,0,0,0,1,0,0,1,0,28,4,2,66.7,Germany
"{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",81,Philipp,,Lienhart,2453,1996-07-11,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",255732,right,P. Lienhart,9109,Philipp Lienhart,Philipp Lienhart,Philipp Lienhart,at AUT,DF,Freiburg,21,1996,9.6,325,405,80.2,6769,2440,85,96,88.5,192,200,96.0,46,102,45.1,0,0.0,0.1,0.0,1,19,0,0,22,16,35.3,12,4,0,6,17,11,14,9,5,11,27,60,0,Matches,405,392,12,9,0,6,0,3,0,0,0,0,325,1,5,2,0,0.0,9,5,0,0,11,14,0,0,0,33,15,15,50.0,Germany
"{'name': 'Kazakhstan', 'id': '398', 'alpha3code': 'KAZ', 'alpha2code': 'KZ'}",76,Robert,,Bauer,2443,1995-04-09,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",223516,right,R. Bauer,null,Robert Bauer,Robert Bauer,Robert Bauer,de GER,"DF,FW",Werder Bremen,22,1995,10.6,369,503,73.4,7491,3460,124,149,83.2,196,249,78.7,48,84,57.1,0,0.2,0.3,-0.2,4,34,4,3,39,31,60.0,21,9,1,15,25,10,8,2,6,21,52,25,2,Matches,503,430,69,15,0,9,16,54,0,0,0,0,369,4,21,4,0,0.0,13,11,0,16,21,25,0,0,0,54,9,13,40.9,Germany
"{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",77,Florian,,Grillitsch,2482,1995-08-07,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",135561,right,F. Grillitsch,9109,Florian Grillitsch,Florian Grillitsch,Florian Grillitsch,at AUT,MF,Hoffenheim,21,1995,21.0,882,1073,82.2,16252,4754,360,423,85.1,398,445,89.4,97,149,65.1,2,1.7,1.6,0.3,27,91,18,3,108,68,60.3,30,36,2,35,58,23,26,3,23,39,107,25,1,Matches,1073,1017,51,42,2,14,11,8,1,1,0,0,882,5,25,5,0,0.0,29,43,0,11,39,46,0,0,0,120,28,33,45.9,Germany
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",84,Anto,,Grgic,6421,1996-11-28,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",256776,right,A. Grgic,6704,Anto Grgic,Anto Grgić,Anto Grgić,ch SUI,MF,Stuttgart,20,1996,0.1,10,10,100.0,229,26,1,1,100.0,6,6,100.0,3,3,100.0,0,0.0,0.0,0.0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",70,Joshua,,Kimmich,2444,1995-02-08,176,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",224593,right,J. Kimmich,3148,Joshua Kimmich,Joshua Kimmich,Joshua Kimmich,de GER,DF,Bayern Munich,22,1995,25.9,1822,2169,84.0,35601,10321,695,750,92.7,836,967,86.5,272,394,69.0,10,6.2,6.3,3.8,53,137,52,22,176,32,52.6,14,13,5,20,38,18,26,5,21,20,52,40,0,Matches,2169,1882,282,53,1,24,212,160,69,13,49,2,1822,5,34,1,0,0.0,17,52,2,212,20,23,1,1,0,140,20,18,52.6,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",72,Julian,,Weigl,2447,1995-09-08,186,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",224677,right,J. Weigl,null,Julian Weigl,Julian Weigl,Julian Weigl,de GER,MF,Dortmund,21,1995,21.6,1093,1277,85.6,20118,5254,432,495,87.3,505,562,89.9,131,171,76.6,0,0.4,0.6,-0.4,7,99,8,0,126,69,63.6,20,42,7,42,66,24,26,6,20,34,103,29,2,Matches,1277,1218,53,51,2,12,4,2,0,0,0,0,1093,6,17,4,0,0.0,40,42,0,4,34,49,0,0,0,113,33,27,55.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",73,Marius,,Wolf,2462,1995-05-27,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",224680,right,M. Wolf,null,Marius Wolf,Marius Wolf,Marius Wolf,de GER,"MF,FW",Eint Frankfurt,22,1995,26.3,675,1011,66.8,12037,5116,299,380,78.7,277,376,73.7,73,159,45.9,8,5.4,4.7,2.6,34,72,28,11,92,37,39.1,15,18,4,18,46,28,45,1,44,27,64,46,0,Matches,1011,808,196,28,5,3,107,138,29,12,16,0,675,7,59,4,0,0.0,26,23,5,107,27,28,0,0,0,92,11,26,29.7,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",77,Gerrit,,Holtmann,2460,1995-03-25,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",224896,left,G. Holtmann,null,Gerrit Holtmann,Gerrit Holtmann,Gerrit Holtmann,ph PHI,"FW,DF",Mainz 05,22,1995,10.0,264,382,69.1,4110,1590,139,170,81.8,102,148,68.9,14,30,46.7,1,1.1,1.2,-0.1,9,16,6,4,19,16,50.0,8,5,3,11,22,11,19,2,17,12,28,9,0,Matches,382,290,87,3,0,2,45,84,0,0,0,0,264,5,21,1,0,0.0,14,9,1,45,12,13,0,0,0,35,11,11,50.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",73,Raphael,,Framberger,2481,1995-09-06,179,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",224965,right,R. Framberger,null,Raphael Framberger,Raphael Framberger,Raphael Framberger,de GER,DF,Augsburg,21,1995,7.7,260,372,69.9,4104,2165,123,150,82.0,104,144,72.2,18,44,40.9,0,1.3,1.3,-1.3,10,24,15,7,38,22,93.8,14,6,2,15,16,1,12,3,9,14,36,15,0,Matches,372,272,100,4,0,0,36,96,0,0,0,0,260,0,16,3,0,0.0,8,10,0,36,14,18,0,0,0,29,11,11,50.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",68,Erik,,Thommy,2445,1994-08-20,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",224971,right,E. Thommy,null,Erik Thommy,Erik Thommy,Erik Thommy,de GER,FW,Augsburg,22,1994,1.9,52,73,71.2,743,211,28,29,96.6,14,23,60.9,4,13,30.8,0,0.6,0.5,-0.6,3,4,4,1,7,6,37.5,1,3,2,3,8,5,2,0,2,5,11,0,0,Matches,73,67,6,3,0,1,13,0,3,2,1,0,52,0,1,1,0,0.0,2,2,1,13,5,5,0,0,0,10,1,0,100.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",68,Erik,,Thommy,2445,1994-08-20,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",224971,right,E. Thommy,null,Erik Thommy,Erik Thommy,Erik Thommy,de GER,MF,Stuttgart,22,1994,10.9,219,348,62.9,3753,1236,103,131,78.6,85,133,63.9,24,61,39.3,4,2.7,1.4,1.3,23,20,12,5,39,19,52.9,7,7,5,9,17,8,17,2,15,9,28,8,1,Matches,348,292,54,14,0,3,76,5,35,16,17,1,219,2,13,0,0,0.0,12,21,2,76,9,11,0,0,0,40,10,22,31.3,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",83,Lukas,,Klostermann,2975,1996-06-03,189,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",258252,right,L. Klostermann,3155,Lukas Klostermann,Lukas Klostermann,Lukas Klostermann,de GER,DF,RB Leipzig,21,1996,24.3,922,1201,76.8,13349,4720,562,662,84.9,292,385,75.8,44,76,57.9,0,1.6,1.8,-1.6,15,56,12,6,80,56,75.7,34,18,4,28,37,9,33,6,27,33,89,79,0,Matches,1201,964,232,11,2,3,41,221,0,0,0,0,922,5,45,2,0,0.0,13,16,1,41,33,41,0,0,0,106,41,34,54.7,Germany
"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}",77,Benjamin,,Henrichs,2446,1997-02-23,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",258253,right,B. Henrichs,null,Benjamin Henrichs,Benjamin Henrichs,Benjamin Henrichs,de GER,DF,Leverkusen,20,1997,14.1,586,823,71.2,9456,4166,319,377,84.6,211,292,72.3,48,106,45.3,1,1.3,1.5,-0.3,11,52,18,7,71,42,62.8,23,16,3,27,43,16,23,3,20,31,73,32,0,Matches,823,689,133,10,0,6,36,123,0,0,0,0,586,1,44,1,1,0.0,16,21,2,36,31,28,0,1,0,88,20,18,52.6,Germany
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",79,Luka,,Jovi\u0107,2462,1997-12-23,181,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Bosnia-Herzegovina', 'id': '70', 'alpha3code': 'BIH', 'alpha2code': 'BA'}",258264,right,L. Jovi\u0107,17322,Luka Jović,Luka Jović,Luka Jović,rs SRB,FW,Eint Frankfurt,19,1997,10.4,179,249,71.9,2610,384,97,128,75.8,54,75,72.0,11,18,61.1,1,1.3,1.1,-0.3,8,15,4,1,13,5,33.3,0,5,0,1,3,2,6,2,4,1,6,2,0,Matches,249,230,17,1,0,3,5,0,0,0,0,0,179,2,7,2,0,0.0,21,10,7,5,1,5,0,0,0,25,20,44,31.3,Germany
