passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'Turkey', 'id': '792', 'alpha3code': 'TUR', 'alpha2code': 'TR'}",65,Emre,,\u00c7olak,677,1991-05-20,169,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Turkey', 'id': '792', 'alpha3code': 'TUR', 'alpha2code': 'TR'}",32652,left,E. \u00c7olak,null,Emre Çolak,Emre Çolak,Emre Çolak,tr TUR,MF,La Coruña,26,1991,16.1,683,881,77.5,11741,3873,357,407,87.7,209,256,81.6,91,160,56.9,1,4.0,4.1,-3.0,38,109,33,6,144,24,25.0,4,14,6,7,28,21,7,1,6,7,31,5,1,Matches,881,805,69,24,9,20,70,12,30,15,11,0,683,7,20,4,0,0,20,24,2,70,7,19,0,0,0,110,1,16,5.9,Spain
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",86,Aymeric ,,Laporte,1625,1994-05-27,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",134502,left,A. Laporte,null,Aymeric  Laporte,Aymeric Laporte,Aymeric Laporte,es ESP,DF,Athletic Club,23,1994,19.0,822,990,83.0,19242,6784,220,246,89.4,404,451,89.6,195,275,70.9,1,0.9,0.9,0.1,8,67,10,3,74,38,56.0,27,11,0,14,25,11,19,13,6,27,65,94,1,Matches,990,940,46,41,1,23,9,5,0,0,0,0,822,4,6,5,0,0,19,18,2,9,27,23,1,0,1,97,47,20,70.1,Spain
"{'name': 'Serbia', 'id': 688, 'alpha3code': 'SRB', 'alpha2code': 'RS'}",70,Aleksandar,,Katai,7848,1991-02-06,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Serbia', 'id': 688, 'alpha3code': 'SRB', 'alpha2code': 'RS'}",127719,right,A. Katai,null,Aleksandar Katai,Aleksandar Katai,Aleksandar Katai,rs SRB,"MF,DF",Alavés,26,1991,0.6,8,10,80.0,96,42,2,2,100.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,1,0.0,0,1,0,0,1,1,0,0,0,0,1,0,0,Matches,10,9,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,1,1,0,0,1,0,0,0,3,0,1,0.0,Spain
"{'name': 'Congo DR', 'id': 180, 'alpha3code': 'COD', 'alpha2code': 'CD'}",74,C\u00e9dric,,Bakambu,9130,1991-04-11,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25472,right,C. Bakambu,null,Cédric Bakambu,Cédric Bakambu,Cédric Bakambu,cd COD,FW,Villarreal,26,1991,14.0,209,293,71.3,2837,684,125,152,82.2,54,84,64.3,11,17,64.7,0,1.6,0.6,-1.6,15,19,5,1,21,10,14.3,3,6,1,1,7,6,9,1,8,3,13,27,0,Matches,293,274,17,1,1,3,12,0,0,0,0,0,209,2,9,5,0,0,40,19,11,12,3,7,0,0,0,38,17,41,29.3,Spain
"{'name': 'Denmark', 'id': 208, 'alpha3code': 'DNK', 'alpha2code': 'DK'}",72,Andrew,,Hjulsager,692,1995-01-15,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Denmark', 'id': 208, 'alpha3code': 'DNK', 'alpha2code': 'DK'}",135113,right,A. Hjulsager,null,Andrew Hjulsager,Andrew Hjulsager,Andrew Hjulsager,dk DEN,"DF,MF",Celta Vigo,22,1995,0.2,5,8,62.5,95,13,0,0,,5,7,71.4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,1,0,1,0,0,0,0,Matches,8,7,1,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Spain
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",77,Emanuel,,Cecchini,12056,1996-12-24,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",266312,right,E. Cecchini,null,Emanuel Cecchini,Emanuel Cecchini,Emanuel Cecchini,ar ARG,"MF,DF",Málaga,20,1996,0.3,13,16,81.3,183,52,11,11,100.0,0,0,,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,3,3,66.7,2,1,0,2,3,1,0,0,0,2,5,2,0,Matches,16,16,0,0,0,0,0,0,0,0,0,0,13,0,2,2,0,0,2,0,0,0,2,1,0,0,0,2,0,1,0.0,Spain
"{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",61,Arona,,San\u00e9,9492,1995-06-21,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",279556,right,A. San\u00e9,null,Arona Sané,Arona Sané,Arona Sané,sn SEN,"MF,FW",Atlético Madrid,22,1995,0.7,10,15,66.7,129,0,6,9,66.7,3,5,60.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,1,,1,0,0,0,0,0,1,0,1,0,1,0,0,Matches,15,15,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,66.7,Spain
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",72,Daniel,,Molina Orta,718,1996-03-14,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",293856,left,Dani Molina,null,Daniel Molina Orta,Daniel Molina Orta,Daniel Molina Orta,es ESP,MF,Celta Vigo,21,1996,0.1,2,3,66.7,44,17,0,0,,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Spain
"{'name': 'Mauritania', 'id': 478, 'alpha3code': 'MRT', 'alpha2code': 'MR'}",79,Aly,,Abeid,741,1997-12-11,174,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Saudi Arabia', 'id': 682, 'alpha3code': 'SAU', 'alpha2code': 'SA'}",376565,left,A. Abeid,18224,Aly Abeid,Aly Abeid,Aly Abeid,mr MTN,DF,Levante,19,1997,0.9,29,38,76.3,474,167,17,19,89.5,10,12,83.3,2,5,40.0,0,0.1,0.1,-0.1,1,0,1,1,1,2,0.0,1,1,0,0,1,1,1,0,1,3,5,3,0,Matches,38,30,8,0,0,0,2,8,0,0,0,0,29,0,2,0,0,0,1,0,0,2,3,1,0,0,0,5,1,2,33.3,Spain
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",60,Jos\u00e9,,Alonso Lara,771,2000-03-07,167,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",472489,right,Lara,null,José Alonso Lara,José Alonso Lara,José Alonso Lara,es ESP,MF,Sevilla,17,2000,0.1,3,4,75.0,41,12,2,2,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Spain
