passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",74,Benjamin,,Corgnet,3779,1987-04-06,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26381,right,B. Corgnet,null,Benjamin Corgnet,Benjamin Corgnet,Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,30,1987,15.3,378,582,64.9,5600,1496,216,283,76.3,102,163,62.6,34,72,47.2,2,1.8,2.1,0.2,18,36,14,3,52,28,21.4,5,16,7,6,28,22,18,1,17,11,39,11,0,Matches,582,541,35,6,14,4,34,5,10,2,8,0,378,6,17,2,0,0,25,34,1,34,11,19,0,0,0,69,57,54,51.4,France
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",64,Ga\u00ebl,,Kakuta,3789,1991-06-21,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26384,left,G. Kakuta,18538,Gaël Kakuta,Gaël Kakuta,Gaël Kakuta,cd COD,"MF,FW",Amiens,26,1991,34.3,895,1420,63.0,13653,5230,484,618,78.3,254,384,66.1,89,229,38.9,6,6.1,7.0,-0.1,64,112,37,13,151,54,22.5,14,27,13,9,40,31,33,3,30,26,80,19,0,Matches,1420,1241,162,64,10,8,173,9,82,24,43,0,895,17,54,3,0,0,17,63,7,173,26,32,0,0,0,203,45,103,30.4,France
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",80,Younousse,,Sankhar\u00e9,3772,1989-09-10,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26389,left,Y. Sankhar\u00e9,null,Younousse Sankharé,Younousse Sankharé,Younousse Sankharé,sn SEN,MF,Bordeaux,27,1989,20.9,752,894,84.1,10894,3477,418,463,90.3,246,288,85.4,41,65,63.1,1,1.6,1.4,-0.6,20,68,10,2,115,33,11.8,10,20,3,4,34,30,15,4,11,21,54,7,0,Matches,894,869,19,14,4,3,5,5,0,0,0,0,752,6,10,5,0,0,34,35,5,5,21,23,0,1,0,115,28,27,50.9,France
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",82,Damien,,Da Silva,3783,1988-05-17,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26399,right,D. Da Silva,null,Damien Da Silva,Damien Da Silva,Damien Da Silva,fr FRA,DF,Caen,29,1988,31.5,1108,1355,81.8,25515,9124,292,335,87.2,555,621,89.4,250,364,68.7,0,0.0,0.3,0.0,0,95,1,0,85,52,60.6,40,12,0,20,33,13,45,25,20,36,88,184,2,Matches,1355,1289,59,58,0,26,0,1,0,0,0,0,1108,7,9,7,0,0,36,25,6,0,36,35,1,1,3,249,73,60,54.9,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",67,J\u00e9r\u00e9my,,Cordoval,3795,1990-01-12,167,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26433,right,J. Cordoval,null,Jérémy Cordoval,Jérémy Cordoval,Jérémy Cordoval,gp GLP,DF,Troyes,27,1990,10.2,337,432,78.0,4858,2324,199,231,86.1,103,127,81.1,18,41,43.9,1,0.5,0.6,0.5,3,21,5,3,33,20,64.3,12,7,1,9,14,5,12,2,10,9,29,35,0,Matches,432,312,119,5,0,0,16,114,0,0,0,0,337,1,9,1,0,0,4,8,0,16,9,16,0,0,0,53,4,11,26.7,France
"{'name': 'Martinique', 'id': '474', 'alpha3code': 'MTQ', 'alpha2code': 'MQ'}",78,Kenny,,Lala,3779,1991-10-03,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26498,right,K. Lala,null,Kenny Lala,Kenny Lala,Kenny Lala,mg MAD,DF,Strasbourg,25,1991,30.3,1341,1765,76.0,27997,10083,526,586,89.8,499,650,76.8,295,454,65.0,4,2.0,2.5,2.0,24,120,38,12,168,87,44.7,53,28,6,21,47,26,18,10,8,42,129,70,2,Matches,1765,1363,391,47,4,40,69,344,0,0,0,0,1341,11,43,5,1,1,26,29,0,69,42,47,0,0,0,211,17,17,50.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",74,Renaud,,Cohade,3777,1984-09-29,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26508,right,R. Cohade,null,Renaud Cohade,Renaud Cohade,Renaud Cohade,fr FRA,MF,Metz,32,1984,36.6,1545,2019,76.5,30809,10245,633,746,84.9,656,826,79.4,246,395,62.3,3,3.5,3.1,-0.5,43,270,36,13,312,143,38.7,63,71,9,46,119,73,70,10,60,53,196,91,0,Matches,2019,1927,85,44,2,54,65,12,8,2,3,0,1545,7,41,6,0,0,52,27,3,65,53,86,0,0,0,266,87,96,47.5,France
"{'name': 'Togo', 'id': '764', 'alpha3code': 'TGO', 'alpha2code': 'TG'}",65,Mathieu,,Dossevi,3777,1988-02-12,172,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26512,right,M. Dossevi,18374,Mathieu Dossevi,Mathieu Dossevi,Mathieu Dossevi,tg TOG,"FW,MF",Metz,29,1988,27.9,760,1123,67.7,14133,4548,345,429,80.4,291,410,71.0,109,210,51.9,11,11.1,9.0,-0.1,86,93,56,33,131,35,17.9,15,15,5,7,39,32,24,3,21,28,63,12,0,Matches,1123,977,140,37,0,7,245,11,89,27,55,1,760,6,64,2,0,0,27,37,7,245,28,25,0,0,0,147,11,22,33.3,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",79,Romain,,Genevois,3783,1987-10-28,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Haiti', 'id': '332', 'alpha3code': 'HTI', 'alpha2code': 'HT'}",26528,right,R. Genevois,null,Romain Genevois,Romain Genevois,Romain Genevois,ht HAI,DF,Caen,29,1987,20.1,577,810,71.2,11714,4968,197,244,80.7,276,335,82.4,94,188,50.0,1,0.3,0.7,0.7,6,41,11,10,50,48,53.8,27,13,8,21,39,18,25,11,14,31,79,76,0,Matches,810,725,84,17,0,13,47,64,2,0,0,0,577,1,26,4,1,0,26,15,0,47,31,28,0,0,0,99,45,31,59.2,France
"{'name': 'Congo', 'id': '178', 'alpha3code': 'COG', 'alpha2code': 'CG'}",78,Prince,,Oniangu\u00e9,3799,1988-11-04,190,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26539,right,P. Oniangu\u00e9,null,Prince Oniangué,Prince Oniangué,Prince Oniangué,cg CGO,MF,Angers,28,1988,11.7,272,347,78.4,3784,1122,164,197,83.2,78,102,76.5,14,23,60.9,0,0.4,0.3,-0.4,8,14,4,1,45,16,25.8,5,9,2,8,31,23,20,4,16,11,27,8,0,Matches,347,346,1,1,0,0,3,0,0,0,0,0,272,0,8,1,1,1,14,16,1,3,11,11,0,0,0,46,39,55,41.5,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",80,Jeremy,,Blayac,3779,1983-06-13,187,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26543,right,J. Blayac,null,Jeremy Blayac,Jérémy Blayac,Jérémy Blayac,fr FRA,FW,Strasbourg,34,1983,10.2,228,361,63.2,2896,554,135,204,66.2,65,95,68.4,6,12,50.0,1,1.7,1.4,-0.7,17,18,6,1,25,5,22.2,0,3,2,2,9,7,7,2,5,1,6,11,0,Matches,361,352,8,0,1,1,9,0,0,0,0,0,228,1,13,2,0,0,8,23,16,9,1,3,1,0,0,36,93,58,61.6,France
"{'name': 'Laos', 'id': '418', 'alpha3code': 'LAO', 'alpha2code': 'LA'}",71,Billy,,Ketkeophomphone,3799,1990-03-24,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26547,right,B. Ketkeophomphone,null,Billy Ketkeophomphone,Billy Ketkeophomphone,Billy Ketkeophomphone,la LAO,MF,Angers,27,1990,4.9,132,182,72.5,1691,461,85,102,83.3,35,45,77.8,4,16,25.0,0,0.4,0.5,-0.4,4,12,5,0,18,14,33.3,4,5,5,5,15,10,9,0,9,5,19,8,0,Matches,182,167,13,7,1,1,10,3,3,3,0,0,132,2,4,0,0,0,10,10,0,10,5,9,0,0,0,30,6,14,30.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",80,R\u00e9gis,,Gurtner,3789,1986-12-08,183,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26583,right,R. Gurtner,null,Régis Gurtner,Régis Gurtner,Régis Gurtner,fr FRA,GK,Amiens,30,1986,37.0,648,1255,51.6,25872,22427,43,43,100.0,214,217,98.6,390,992,39.3,0,0.0,0.1,0.0,0,29,0,0,0,1,100.0,1,0,0,1,1,0,0,0,0,4,5,15,4,Matches,1255,719,536,175,0,0,0,0,0,0,0,0,648,0,2,2,0,0,1,9,0,0,4,0,0,1,0,45,6,0,100.0,France
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",76,Yannis,,Salibur,3785,1991-01-21,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26604,left,Y. Salibur,null,Yannis Salibur,Yannis Salibur,Yannis Salibur,fr FRA,"FW,MF",Guingamp,26,1991,16.9,472,627,75.3,7170,1931,250,284,88.0,148,192,77.1,42,78,53.8,3,3.7,3.1,-0.7,26,36,19,4,66,11,26.7,4,6,1,4,15,11,7,1,6,7,18,2,0,Matches,627,573,53,14,1,2,79,7,30,19,7,2,472,1,26,4,0,0,20,37,7,79,7,9,0,0,0,51,10,13,43.5,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",79,Diafra,,Sakho,3774,1989-12-24,184,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",26610,right,D. Sakho,19314,Diafra Sakho,Diafra Sakho,Diafra Sakho,sn SEN,FW,Rennes,27,1989,8.6,93,144,64.6,1023,164,55,80,68.8,18,25,72.0,4,7,57.1,0,0.2,0.2,-0.2,5,7,4,1,7,5,0.0,1,2,2,0,7,7,4,0,4,2,7,11,0,Matches,144,133,9,0,2,0,4,1,0,0,0,0,93,2,8,1,0,0,16,10,9,4,2,4,0,0,0,15,21,47,30.9,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",73,Arnaud,,Souquet,3775,1992-02-12,179,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26633,right,A. Souquet,null,Arnaud Souquet,Arnaud Souquet,Arnaud Souquet,fr FRA,DF,Nice,25,1992,26.8,1423,1666,85.4,23949,6737,658,718,91.6,639,728,87.8,100,154,64.9,2,1.7,2.3,0.3,13,76,22,11,100,89,64.3,58,26,5,36,56,20,46,16,30,39,128,72,2,Matches,1666,1397,268,35,2,11,59,233,0,0,0,0,1423,1,32,4,0,0,25,47,0,59,39,68,1,0,0,146,20,26,43.5,France
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",70,Karl,,Toko Ekambi,3799,1992-09-14,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26638,right,K. Toko Ekambi,null,Karl Toko Ekambi,Karl Toko Ekambi,Karl Toko Ekambi,cm CMR,"FW,MF",Angers,24,1992,33.8,720,953,75.6,10382,1690,416,515,80.8,197,257,76.7,50,65,76.9,6,5.8,3.3,0.2,47,37,30,5,76,17,17.2,2,5,10,5,29,24,13,0,13,15,32,2,0,Matches,953,898,55,1,8,9,39,17,0,0,0,0,720,0,35,4,0,0,31,35,28,39,15,8,2,0,0,89,28,78,26.4,France
"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",78,Alexandre,,Oukidja,3779,1988-07-19,185,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26676,right,A. Oukidja,null,Alexandre Oukidja,Alexandre Oukidja,Alexandre Oukidja,dz ALG,GK,Strasbourg,29,1988,16.2,278,491,56.6,11127,9619,26,26,100.0,80,82,97.6,171,378,45.2,0,0.0,0.1,0.0,0,16,1,0,0,0,0.0,0,0,0,0,1,1,0,0,0,3,3,9,1,Matches,491,277,211,81,0,3,0,0,0,0,0,0,278,3,1,1,0,0,0,3,0,0,3,0,0,0,0,15,5,0,100.0,France
"{'name': 'Korea Republic', 'id': '410', 'alpha3code': 'KOR', 'alpha2code': 'KR'}",69,Chang-Hoon,,Kwon,3804,1994-06-30,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Korea Republic', 'id': '410', 'alpha3code': 'KOR', 'alpha2code': 'KR'}",256084,left,Kwon Chang-Hoon,null,Chang-Hoon Kwon,Kwon Chang-hoon,Kwon Chang-hoon,kr KOR,"FW,MF",Dijon,23,1994,23.7,459,706,65.0,6930,1969,261,334,78.1,126,194,64.9,42,109,38.5,3,2.3,2.3,0.7,32,21,23,7,40,37,31.4,10,18,9,11,35,24,32,1,31,24,61,30,0,Matches,706,632,69,20,8,6,87,5,41,18,8,1,459,5,17,3,0,0,23,46,12,87,24,22,1,1,0,126,13,52,20.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",84,Ludovic,,Butelle,3799,1983-04-03,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26869,right,L. Butelle,null,Ludovic Butelle,Ludovic Butelle,Ludovic Butelle,fr FRA,GK,Angers,34,1983,18.4,298,535,55.7,9884,7629,26,26,100.0,130,130,100.0,142,379,37.5,0,0.0,0.0,0.0,0,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,10,2,Matches,535,316,219,74,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,2,0,0,1,0,0,0,1,16,5,0,100.0,France
"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",75,Idriss,,Saadi,3779,1992-02-08,179,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26327,right,I. Saadi,16009,Idriss Saadi,Idriss Saadi,Idriss Saadi,dz ALG,FW,Strasbourg,25,1992,10.5,136,211,64.5,1747,376,81,106,76.4,34,59,57.6,8,18,44.4,0,0.5,0.8,-0.5,7,8,10,4,15,6,18.2,2,3,1,2,11,9,3,2,1,5,11,1,0,Matches,211,182,29,0,1,0,19,0,1,0,1,0,136,0,11,1,0,0,10,5,6,19,5,5,0,0,0,28,9,25,26.5,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,Mathieu,,Michel,3799,1991-09-04,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26938,right,M. Michel,null,Mathieu Michel,Mathieu Michel,Mathieu Michel,fr FRA,GK,Angers,25,1991,6.6,112,187,59.9,3933,2991,6,6,100.0,47,48,97.9,59,133,44.4,0,0.0,0.0,0.0,0,3,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,Matches,187,106,81,22,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,100.0,France
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",74,Maxime,,Poundj\u00e9,3772,1992-08-16,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26945,left,M. Poundj\u00e9,null,Maxime Poundjé,Maxime Poundjé,Maxime Poundjé,fr FRA,DF,Bordeaux,24,1992,18.9,701,947,74.0,9933,4848,426,489,87.1,197,273,72.2,40,103,38.8,1,1.0,1.4,0.0,16,58,16,13,70,53,54.9,32,16,5,28,51,23,14,6,8,35,88,63,1,Matches,947,737,208,12,3,3,81,195,1,1,0,0,701,2,32,5,0,0,19,14,4,81,35,29,1,0,0,85,26,8,76.5,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",65,Nicolas,,Benezet,3785,1991-02-24,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26956,right,N. Benezet,null,Nicolas Benezet,Nicolas Benezet,Nicolas Benezet,fr FRA,"FW,MF",Guingamp,26,1991,18.3,718,990,72.5,10690,2994,390,460,84.8,208,284,73.2,63,128,49.2,3,3.3,4.4,-0.3,35,52,25,4,109,38,29.7,18,16,4,11,37,26,8,2,6,12,50,7,0,Matches,990,877,107,24,3,14,115,14,65,30,27,1,718,6,32,2,0,0,24,41,10,115,12,30,0,0,0,100,18,34,34.6,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,Jean-Christophe,,Bouet,3789,1983-07-21,184,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26970,right,J. Bouet,null,Jean-Christophe Bouet,Jean-Christophe Bouet,Jean-Christophe Bouet,fr FRA,GK,Amiens,34,1983,1.0,15,30,50.0,594,547,0,0,,6,6,100.0,9,24,37.5,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,30,15,15,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",83,Mathieu,,Gorgelin,3766,1990-08-05,187,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26971,left,M. Gorgelin,null,Mathieu Gorgelin,Mathieu Gorgelin,Mathieu Gorgelin,fr FRA,GK,Lyon,26,1990,4.0,70,94,74.5,2015,1376,6,6,100.0,38,39,97.4,26,49,53.1,0,0.0,0.0,0.0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Matches,94,57,37,13,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,50.0,France
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",74,Youssef,,A\u00eft Bennasser,19830,1996-07-07,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",289359,right,Y. A\u00eft Bennasser,16216,Youssef Aït Bennasser,Youssef Aït Bennasser,Youssef Aït Bennasser,ma MAR,MF,Caen,21,1996,22.7,936,1135,82.5,18775,5869,338,384,88.0,420,483,87.0,153,213,71.8,0,0.7,0.7,-0.7,12,148,7,1,178,47,23.4,17,27,3,15,64,49,35,2,33,32,79,30,0,Matches,1135,1117,16,10,5,24,11,1,2,1,0,0,936,2,20,4,0,0,20,26,0,11,32,28,0,0,0,207,23,32,41.8,France
"{'name': 'South Africa', 'id': '710', 'alpha3code': 'ZAF', 'alpha2code': 'ZA'}",63,Lebogang,,Phiri,3785,1994-11-09,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'South Africa', 'id': '710', 'alpha3code': 'ZAF', 'alpha2code': 'ZA'}",256706,right,L. Phiri,null,Lebogang Phiri,Lebogang Phiri,Lebogang Phiri,za RSA,MF,Guingamp,22,1994,11.5,590,672,87.8,10074,2936,278,301,92.4,209,229,91.3,76,97,78.4,1,0.4,0.4,0.6,8,53,3,0,60,28,25.6,14,12,2,11,43,32,9,2,7,19,47,13,0,Matches,672,642,27,17,1,9,8,2,8,7,0,0,590,3,8,1,0,0,13,7,0,8,19,17,0,0,0,66,8,5,61.5,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",84,J\u00falio,,Tavares,3804,1988-11-19,187,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Cape Verde Islands', 'id': '132', 'alpha3code': 'CPV', 'alpha2code': 'CV'}",27354,right,J\u00falio Tavares,null,Júlio Tavares,Júlio Tavares,Júlio Tavares,cv CPV,FW,Dijon,28,1988,22.8,324,544,59.6,4309,809,201,301,66.8,94,158,59.5,11,23,47.8,2,1.9,1.5,0.1,26,19,17,3,32,3,9.1,1,1,1,1,11,10,11,6,5,3,6,36,0,Matches,544,505,37,0,0,1,14,6,0,0,0,0,324,2,19,3,0,0,28,28,14,14,3,1,0,0,0,43,164,144,53.2,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",77,St\u00e9phane,,Darbion,3795,1984-03-22,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",93044,left,S. Darbion,null,Stéphane Darbion,Stéphane Darbion,Stéphane Darbion,fr FRA,"FW,MF",Troyes,33,1984,19.0,531,712,74.6,7314,2865,325,378,86.0,145,199,72.9,30,63,47.6,2,2.7,3.0,-0.7,20,46,33,15,82,19,12.5,13,4,2,5,40,35,21,2,19,20,39,17,0,Matches,712,667,44,7,2,1,75,15,21,9,2,0,531,1,24,2,0,0,15,31,5,75,20,14,1,0,0,100,12,28,30.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",71,Angelo,,Fulgini,3799,1996-08-20,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",256992,right,A. Fulgini,4425,Angelo Fulgini,Angelo Fulgini,Angelo Fulgini,fr FRA,MF,Angers,20,1996,17.0,539,734,73.4,8354,2729,307,364,84.3,155,207,74.9,52,92,56.5,5,3.9,3.6,1.1,35,41,19,3,74,21,29.6,9,8,4,8,27,19,21,2,19,20,41,7,0,Matches,734,665,66,23,12,5,57,8,30,20,7,0,539,3,23,4,0,0,19,33,1,57,20,11,1,0,0,102,9,34,20.9,France
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",69,Giovani,,Lo Celso,3767,1996-04-09,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",356237,left,G. Lo Celso,12274,Giovani Lo Celso,Giovani Lo Celso,Giovani Lo Celso,ar ARG,MF,Paris S-G,21,1996,19.7,1434,1602,89.5,23460,5116,664,719,92.4,505,544,92.8,156,179,87.2,3,1.9,2.7,1.1,18,102,30,2,147,77,35.1,26,36,15,26,74,48,30,5,25,19,96,12,1,Matches,1602,1549,48,31,18,11,15,8,9,2,4,0,1434,5,30,2,0,0,21,41,0,15,19,58,1,0,0,151,5,13,27.8,France
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",80,Vuka\u0161in,,Jovanovi\u0107,701,1996-05-17,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",258263,right,V. Jovanovi\u0107,17324,Vukašin Jovanović,Vukašin Jovanović,Vukašin Jovanović,rs SRB,DF,Bordeaux,21,1996,16.0,654,735,89.0,13196,3738,201,215,93.5,343,372,92.2,93,124,75.0,0,0.1,0.9,-0.1,2,33,3,0,51,18,42.9,11,7,0,6,14,8,18,10,8,27,45,67,0,Matches,735,710,23,20,1,9,1,3,0,0,0,0,654,2,2,4,0,0,8,16,0,1,27,14,0,0,0,84,20,20,50.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",58,Thomas,,Lemar,679,1995-11-12,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Guadeloupe', 'id': '312', 'alpha3code': 'GLP', 'alpha2code': 'GP'}",28922,left,T. Lemar,4418,Thomas Lemar,Thomas Lemar,Thomas Lemar,fr FRA,"MF,FW",Monaco,21,1995,26.4,1015,1319,77.0,17912,5562,488,553,88.2,365,462,79.0,134,245,54.7,8,6.9,5.3,1.1,55,135,36,9,182,33,24.4,9,19,5,10,41,31,22,1,21,18,51,16,1,Matches,1319,1142,169,50,10,14,170,26,84,29,30,1,1015,8,25,1,0,0,8,41,4,170,18,17,2,0,0,140,7,15,31.8,France
